,id,followers,genres,name,popularity
146180,4tMm1dU6Gn04VAZ9ClHcIZ,1890579.0,"['atl hip hop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'urban contemporary']",Jacquees,73
146151,1vSN1fsvrzpbttOYGsliDr,1890329.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'viral pop']",Tori Kelly,73
145832,2x7PC78TmgqpEIjaGAZ0Oz,1886516.0,"['argentine hip hop', 'trap argentino', 'trap latino']",Trueno,72
145244,63MQldklfxkjYDoUE4Tppz,1886226.0,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']",M83,73
142261,6ogn9necmbUdCppmNnGOdi,1882996.0,"['alternative rock', 'canadian pop', 'canadian singer-songwriter', 'lilith', 'pop rock', 'singer-songwriter']",Alanis Morissette,71
91711,0DnjaQqb436AH1idffI6CQ,1877399.0,['opm'],Yeng Constantino,58
145192,6xlRSRMLgZbsSNd0BMobwy,1876818.0,"['brazilian edm', 'funk carioca', 'funk das antigas']",DENNIS,74
144012,53iGNetIf91uZx4Jb54cgb,1875981.0,"['brazilian edm', 'brazilian hip hop']",Haikaiss,64
93028,5YCc6xS5Gpj3EkaYGdjyNK,1874380.0,"['argentine indie', 'trap argentino']",WOS,71
144636,5schNIzWdI9gJ1QRK8SBnc,1872642.0,"['british singer-songwriter', 'folk-pop', 'indie folk', 'neo mellow', 'stomp and holler']",Ben Howard,74
144678,7FY5V3XMwlNBPitEjXowHQ,1871733.0,"['contemporary country', 'country', 'country road', 'modern country rock']",Darius Rucker,72
144321,4dyYjqmYDjegbB3F2mbvcT,1868289.0,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",Zezé Di Camargo & Luciano,70
143042,4NiJW4q9ichVqL1aUsgGAN,1864654.0,"['metalcore', 'pop punk', 'screamo']",A Day To Remember,76
142354,4opTS86dN9uO313J9CE8xg,1864084.0,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",Skid Row,66
123631,45TgXXqMDdF8BkjA83OM7z,1863718.0,['florida rap'],Rod Wave,84
145263,0YWxKQj2Go9CGHCp77UOyy,1862296.0,"['dance pop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'trap', 'urban contemporary']",Fabolous,73
147773,3uL4UpqShC4p2x1dJutoRW,1862065.0,"['dark trap', 'florida rap']",Ghostemane,77
142778,0Sadg1vgvaPqGTOjxu0N6c,1860723.0,"['j-idol', 'k-pop', 'k-pop girl group']",Girls' Generation,66
143664,5OZXWMwDhlYBRvoOfcX0sk,1860586.0,"['indonesian pop', 'indonesian r&b']",Raisa,66
144613,108moq3rq6bm1M4Ypz0J02,1859948.0,"['corrido', 'latin', 'latin pop', 'norteno', 'ranchera', 'regional mexican', 'tejano']",Intocable,74
126518,1pf0MPKfKdvS8J779mS1Ay,1858316.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Miky Woodz,77
146015,0PFtn5NtBbbUNbU9EAmIWF,1855187.0,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",TOTO,76
144452,1lQO7ePBTp5yOfVK9hicoJ,1852542.0,"['banda', 'corrido', 'norteno', 'nuevo regional mexicano', 'ranchera', 'regional mexican']",Fidel Rueda,66
143297,6zvul52xwTWzilBZl6BUbT,1851831.0,"['alternative rock', 'art rock', 'boston rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']",Pixies,72
126412,3Sz7ZnJQBIHsXLUSo0OQtM,1851751.0,"['edmonton indie', 'lo-fi indie']",Mac DeMarco,77
143493,04abdnqPQe2N4fjztDea6z,1847426.0,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",Austin Mahone,65
145134,5ndkK3dpZLKtBklKjxNQwT,1846932.0,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",B.o.B,78
89502,2KC9Qb60EaY0kW4eH68vr3,1844093.0,['k-pop girl group'],ITZY,74
142200,0YdeGzSneJdP1NEKY3EFlR,1842859.0,"['adoracao', 'brazilian gospel']",Bruna Karla,64
144878,3N8Hy6xQnQv1F1XCiyGQqA,1838868.0,"['metalcore', 'modern rock', 'pop emo', 'pop punk', 'screamo']",Sleeping With Sirens,68
145119,7DMveApC7UnC2NPfPvlHSU,1838014.0,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'pop rap', 'post-teen pop', 'tropical house']",Cheat Codes,78
145950,2hR4h1Cao2ueuI7Cx9c7V8,1837663.0,"['alt z', 'bedroom pop', 'indie pop']",Cavetown,78
122418,4ufh0WuMZh6y4Dmdnklvdl,1835502.0,['k-pop'],BAEKHYUN,74
144699,1SQRv42e4PjEYfPhS0Tk9E,1834896.0,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",The Kinks,71
89379,3nViOFa3kZW8OMSNOzwr98,1833852.0,"['dance pop', 'pop', 'pop r&b', 'r&b', 'urban contemporary']",Queen Naija,69
143713,79FMDwzZQxHgSkIYBl3ODU,1833050.0,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock', 'redneck']",Trace Adkins,65
127145,34nbQa7Hug9DYkRJpfKNFv,1827493.0,"['corrido', 'corridos tumbados', 'norteno', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",T3R Elemento,74
144811,5spEJXLwD1sKUdC2bnOHPg,1826894.0,"['gangster rap', 'hip hop', 'ohio hip hop', 'pop rap', 'rap', 'southern hip hop']",Bone Thugs-N-Harmony,69
126609,0DjAjUeZwSixK0dRwplBXb,1824588.0,"['corrido', 'corridos tumbados', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",Alta Consigna,62
142264,3Ngh2zDBRPEriyxQDAMKd1,1824581.0,"['neo mellow', 'pop rock', 'post-grunge']",Matchbox Twenty,71
144123,7r8RF1tN2A4CiGEplkp1oP,1823740.0,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'southern hip hop', 'urban contemporary']",Ginuwine,68
126463,3jK9MiCrA42lLAdMGUZpwa,1822879.0,['escape room'],Anderson .Paak,86
143778,2FgHPfRprDaylrSRVf1UlN,1822827.0,"['filmi', 'tamil pop']",Thaman S,67
142508,5fsDcuclIe8ZiBD5P787K1,1820538.0,"['album rock', 'blues', 'blues rock', 'classic rock', 'electric blues', 'instrumental rock', 'modern blues', 'rock', 'texas blues']",Stevie Ray Vaughan,67
265447,3qNVuliS40BLgXGxhdBdqu,1820310.0,['k-pop'],TAEYEON,71
143309,1fUSLFr4WUBx7joEcGwpvG,1819167.0,"['funk carioca', 'pagode', 'sertanejo', 'sertanejo universitario']",Sorriso Maroto,72
144778,5rrmaoBXZ7Jcs4Qb77j0YA,1818625.0,"['bossa nova', 'mpb', 'musica alagoana']",Djavan,68
126402,1l0mKo96Jh9HVYONcRl3Yp,1817155.0,"['dance pop', 'k-pop', 'k-pop girl group']",2NE1,61
97920,0NIPkIjTV8mB795yEIiPYL,1817134.0,"['indie pop', 'modern rock', 'pop', 'rock']",Wallows,78
142275,11mqrDSFRRz8g0Wb3syJj5,1817092.0,"['latin alternative', 'latin rock', 'mexican rock', 'rock en espanol', 'ska mexicano']",Panteon Rococo,69
142259,0XKOBt59crntr7HQXXO8Yz,1815401.0,"['contemporary country', 'country', 'country road', 'country rock']",Brooks & Dunn,74
144331,3HVdAiMNjYrQIKlOGxoGh5,1815162.0,"['alternative metal', 'hard rock', 'industrial metal', 'industrial rock', 'nu metal', 'rap rock']",Rob Zombie,70
110942,2S9W9aSAd7e5mp8WqWxN2h,1814920.0,"['dance pop', 'pop', 'post-teen pop']",Hilary Duff,60
82723,2Wk167T0fY1fABsHM5qFcI,1812830.0,"['arab pop', 'egyptian pop']",Sherine,53
144601,4yBK75WVCQXej1p04GWqxH,1810953.0,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Jeezy,75
144687,7FIoB5PHdrMZVC3q2HE5MS,1810326.0,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",George Harrison,72
144251,2AZOALDIBORfbzKTuliwdJ,1810147.0,"['latin', 'latin arena pop', 'latin pop']",Cristian Castro,72
144926,5xuNBZoM7z1Vv8IQ6uM0p6,1809254.0,"['dance pop', 'hip pop', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",JoJo,67
